92,8,287.84,153.17,32.960000000000036,23.350000000000023,1.0000,-1,-1,-1
93,8,269.98,140.81,32.96999999999997,23.349999999999994,1.0000,-1,-1,-1
94,8,244.57,136.68,32.97000000000003,23.349999999999994,1.0000,-1,-1,-1
95,8,217.1,136.0,32.97,23.349999999999994,1.0000,-1,-1,-1
96,8,177.96,135.31,32.95999999999998,23.349999999999994,1.0000,-1,-1,-1
97,8,140.88,139.43,32.96000000000001,23.349999999999994,1.0000,-1,-1,-1
98,8,98.98,127.76,32.969999999999985,23.35000000000001,1.0000,-1,-1,-1
99,8,69.45,106.47,32.97,23.349999999999994,1.0000,-1,-1,-1
100,8,37.86,78.31,32.97,23.349999999999994,1.0000,-1,-1,-1
102,9,13.83,54.96,37.77,24.729999999999997,1.0000,-1,-1,-1
103,10,556.36,182.63,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
104,10,502.1,170.27,35.02999999999997,26.849999999999994,1.0000,-1,-1,-1
105,10,451.97,163.4,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
106,10,399.78,154.47,35.02000000000004,26.849999999999994,1.0000,-1,-1,-1
107,10,361.32,156.53,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
108,10,332.48,169.58,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
109,10,311.88,177.13,35.01999999999998,26.860000000000014,1.0000,-1,-1,-1
110,10,302.95,192.93,35.02000000000004,26.849999999999994,1.0000,-1,-1,-1
111,10,305.01,195.68,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
112,10,307.76,205.29,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
113,10,316.0,217.65,35.01999999999998,26.849999999999994,1.0000,-1,-1,-1
114,10,320.12,236.19,35.01999999999998,26.860000000000014,1.0000,-1,-1,-1
115,11,420.38,76.25,31.590000000000032,24.040000000000006,1.0000,-1,-1,-1
116,11,408.71,75.57,31.590000000000032,24.03,1.0000,-1,-1,-1
117,11,392.22,81.75,31.589999999999975,24.03,1.0000,-1,-1,-1
118,11,392.22,85.87,31.589999999999975,24.03,1.0000,-1,-1,-1
119,11,395.66,81.75,31.589999999999975,24.03,1.0000,-1,-1,-1
120,11,408.02,77.62,31.590000000000032,24.039999999999992,1.0000,-1,-1,-1
121,11,423.13,72.82,31.590000000000032,24.03,1.0000,-1,-1,-1
122,11,448.54,59.08,31.589999999999975,24.040000000000006,1.0000,-1,-1,-1
123,11,473.95,47.41,31.590000000000032,24.03,1.0000,-1,-1,-1
124,12,309.81,217.72,30.21999999999997,22.659999999999997,1.0000,-1,-1,-1
125,12,315.31,193.69,30.21999999999997,22.659999999999997,1.0000,-1,-1,-1
126,12,333.85,179.26,30.21999999999997,22.670000000000016,1.0000,-1,-1,-1
127,12,358.57,155.92,30.220000000000027,22.660000000000025,1.0000,-1,-1,-1
128,12,378.49,125.01,30.21999999999997,22.659999999999982,1.0000,-1,-1,-1
129,12,401.15,100.97,30.220000000000027,22.67,1.0000,-1,-1,-1
130,12,421.07,72.82,30.20999999999998,22.66000000000001,1.0000,-1,-1,-1
131,12,435.49,49.47,30.21999999999997,22.659999999999997,1.0000,-1,-1,-1
132,12,442.36,31.61,30.20999999999998,22.67,1.0000,-1,-1,-1
136,13,300.2,106.47,28.160000000000025,27.47,1.0000,-1,-1,-1
137,13,303.63,94.79,28.160000000000025,27.47,1.0000,-1,-1,-1
138,13,307.07,84.49,28.150000000000034,27.47,1.0000,-1,-1,-1
139,13,313.25,72.82,28.149999999999977,27.470000000000013,1.0000,-1,-1,-1
140,13,313.93,65.95,28.159999999999968,27.47,1.0000,-1,-1,-1
141,13,313.93,56.34,28.159999999999968,27.47,1.0000,-1,-1,-1
142,13,310.5,59.54,28.160000000000025,27.470000000000006,1.0000,-1,-1,-1
143,13,307.07,62.75,28.150000000000034,27.47,1.0000,-1,-1,-1
144,13,303.63,65.95,28.160000000000025,27.47,1.0000,-1,-1,-1
145,13,296.08,69.38,28.150000000000034,27.47,1.0000,-1,-1,-1
146,13,297.68,74.19,28.159999999999968,27.47,1.0000,-1,-1,-1
147,13,299.28,79.0,28.160000000000025,27.47,1.0000,-1,-1,-1
148,13,300.88,83.8,28.160000000000025,27.47,1.0000,-1,-1,-1
149,13,303.63,94.79,28.160000000000025,27.47,1.0000,-1,-1,-1
150,13,306.38,105.78,28.160000000000025,27.47,1.0000,-1,-1,-1
151,13,309.13,133.94,28.149999999999977,27.47,1.0000,-1,-1,-1
152,13,304.32,157.97,28.160000000000025,27.47,1.0000,-1,-1,-1
153,13,300.89,177.89,28.150000000000034,27.470000000000027,1.0000,-1,-1,-1
154,13,289.9,203.98,28.150000000000034,27.47,1.0000,-1,-1,-1
155,13,265.17,223.21,28.159999999999968,27.47,1.0000,-1,-1,-1
156,13,231.52,223.21,28.159999999999997,27.47,1.0000,-1,-1,-1
157,13,184.14,217.03,28.160000000000025,27.47,1.0000,-1,-1,-1
158,13,127.14,212.23,28.16000000000001,27.47,1.0000,-1,-1,-1
159,13,95.55,212.91,28.159999999999997,27.47,1.0000,-1,-1,-1
160,13,57.78,213.6,28.150000000000006,27.47,1.0000,-1,-1,-1
161,13,46.1,214.29,28.160000000000004,27.47,1.0000,-1,-1,-1
162,13,32.37,213.6,28.150000000000006,27.47,1.0000,-1,-1,-1
169,14,132.63,125.7,19.920000000000016,21.969999999999985,1.0000,-1,-1,-1
170,14,115.47,111.28,19.909999999999997,21.97,1.0000,-1,-1,-1
171,14,101.73,83.12,19.92,21.97999999999999,1.0000,-1,-1,-1
172,14,116.15,57.02,19.919999999999987,21.979999999999997,1.0000,-1,-1,-1
181,15,533.69,247.25,28.159999999999968,22.660000000000025,1.0000,-1,-1,-1
182,15,517.21,233.52,28.159999999999968,22.659999999999997,1.0000,-1,-1,-1
183,15,503.48,218.41,28.149999999999977,22.659999999999997,1.0000,-1,-1,-1
184,15,481.5,214.29,28.160000000000025,22.659999999999997,1.0000,-1,-1,-1
185,15,460.21,209.48,28.160000000000025,22.659999999999997,1.0000,-1,-1,-1
186,15,431.37,210.85,28.149999999999977,22.670000000000016,1.0000,-1,-1,-1
187,15,397.72,203.99,28.149999999999977,22.659999999999997,1.0000,-1,-1,-1
188,15,359.26,195.75,28.160000000000025,22.659999999999997,1.0000,-1,-1,-1
189,15,335.22,182.01,28.159999999999968,22.659999999999997,1.0000,-1,-1,-1
190,15,291.96,151.79,28.160000000000025,22.670000000000016,1.0000,-1,-1,-1
191,15,260.37,108.53,28.159999999999968,22.659999999999997,1.0000,-1,-1,-1
192,15,212.98,56.33,28.159999999999997,22.67,1.0000,-1,-1,-1
202,16,259.68,315.24,39.14999999999998,23.349999999999966,1.0000,-1,-1,-1
203,16,252.81,315.24,39.14999999999998,23.349999999999966,1.0000,-1,-1,-1
209,17,247.32,238.32,28.160000000000025,32.97000000000003,1.0000,-1,-1,-1
210,17,241.48,230.43,28.159999999999997,32.95999999999998,1.0000,-1,-1,-1
211,17,235.65,222.53,28.150000000000006,32.96000000000001,1.0000,-1,-1,-1
212,17,228.78,214.29,28.150000000000006,32.96000000000001,1.0000,-1,-1,-1
213,17,221.22,208.11,28.159999999999997,32.95999999999998,1.0000,-1,-1,-1
214,17,204.74,200.55,28.159999999999997,32.97,1.0000,-1,-1,-1
215,17,190.32,187.51,28.159999999999997,32.96000000000001,1.0000,-1,-1,-1
216,17,169.03,182.7,28.159999999999997,32.96000000000001,1.0000,-1,-1,-1
217,17,149.12,174.46,28.150000000000006,32.95999999999998,1.0000,-1,-1,-1
218,17,125.08,163.47,28.16000000000001,32.96000000000001,1.0000,-1,-1,-1
219,17,113.4,146.3,28.159999999999997,32.95999999999998,1.0000,-1,-1,-1
220,17,95.55,137.37,28.159999999999997,32.97,1.0000,-1,-1,-1
221,17,92.12,131.88,28.14999999999999,32.96000000000001,1.0000,-1,-1,-1
222,17,101.73,134.97,28.159999999999982,32.96000000000001,1.0000,-1,-1,-1
223,17,111.34,138.06,28.159999999999997,32.96000000000001,1.0000,-1,-1,-1
224,17,119.58,147.67,28.16000000000001,32.97,1.0000,-1,-1,-1
225,17,140.19,155.23,28.150000000000006,32.96000000000001,1.0000,-1,-1,-1
226,17,162.85,159.35,28.159999999999997,32.96000000000001,1.0000,-1,-1,-1
227,17,184.14,169.65,28.160000000000025,32.96000000000001,1.0000,-1,-1,-1
228,17,208.18,179.95,28.150000000000006,32.96000000000001,1.0000,-1,-1,-1
229,17,228.78,186.13,28.150000000000006,32.96000000000001,1.0000,-1,-1,-1
230,17,252.13,195.06,28.149999999999977,32.96000000000001,1.0000,-1,-1,-1
231,17,277.54,198.49,28.149999999999977,32.97,1.0000,-1,-1,-1
232,17,294.71,204.67,28.150000000000034,32.97,1.0000,-1,-1,-1
233,17,309.13,208.11,28.149999999999977,32.95999999999998,1.0000,-1,-1,-1
234,17,320.8,208.11,28.159999999999968,32.95999999999998,1.0000,-1,-1,-1
235,17,314.39,203.76,28.160000000000025,32.96000000000001,1.0000,-1,-1,-1
236,17,307.98,199.41,28.159999999999968,32.96000000000001,1.0000,-1,-1,-1
237,17,301.57,195.06,28.160000000000025,32.96000000000001,1.0000,-1,-1,-1
238,17,276.17,173.08,28.149999999999977,32.95999999999998,1.0000,-1,-1,-1
239,17,245.95,157.97,28.150000000000034,32.97,1.0000,-1,-1,-1
240,17,227.41,139.43,28.150000000000006,32.95999999999998,1.0000,-1,-1,-1
241,17,210.92,116.77,28.160000000000025,32.959999999999994,1.0000,-1,-1,-1
242,17,191.01,92.73,28.150000000000006,32.97,1.0000,-1,-1,-1
243,17,172.47,71.44,28.150000000000006,32.97,1.0000,-1,-1,-1
244,17,175.21,41.91,28.159999999999997,32.97,1.0000,-1,-1,-1
245,18,424.5,98.23,29.529999999999973,28.83999999999999,1.0000,-1,-1,-1
246,18,437.55,67.32,29.529999999999973,28.85000000000001,1.0000,-1,-1,-1
247,18,476.69,46.03,29.53000000000003,28.849999999999994,1.0000,-1,-1,-1
