16,535,314.08,208.69,53.16,39.68,0.7925,-1,-1,-1
16,514,678.24,688.49,52.81,47.23,0.6555,-1,-1,-1
17,532,353.60,159.70,40.10,45.24,0.6434,-1,-1,-1
17,518,493.63,62.88,46.16,40.99,0.5682,-1,-1,-1
17,535,314.33,209.59,52.53,39.24,0.6976,-1,-1,-1
17,514,678.65,688.07,52.57,47.60,0.7503,-1,-1,-1
17,537,245.89,385.02,45.45,43.19,0.5493,-1,-1,-1
17,515,612.35,56.20,46.21,49.91,0.2783,-1,-1,-1
18,532,352.18,160.21,42.91,48.62,0.2610,-1,-1,-1
18,518,492.05,62.17,45.65,40.92,0.2594,-1,-1,-1
18,514,679.13,686.91,52.68,48.54,0.5419,-1,-1,-1
19,514,679.98,686.11,52.57,49.35,0.4487,-1,-1,-1
19,538,800.13,378.08,42.00,40.29,0.5285,-1,-1,-1
20,514,677.14,685.81,50.83,49.65,0.3913,-1,-1,-1
20,538,798.16,379.99,44.16,42.51,0.4117,-1,-1,-1
21,532,351.55,165.51,38.40,43.52,0.4321,-1,-1,-1
22,532,351.42,166.76,37.48,42.53,0.7760,-1,-1,-1
23,532,350.66,167.43,37.77,43.00,0.7670,-1,-1,-1
23,542,236.92,362.32,45.08,47.44,0.4961,-1,-1,-1
23,535,315.77,215.38,54.01,41.01,0.3625,-1,-1,-1
23,518,475.75,64.60,45.97,40.21,0.5590,-1,-1,-1
24,532,350.57,168.32,37.06,42.35,0.6211,-1,-1,-1
25,532,351.11,168.67,38.25,43.90,0.2586,-1,-1,-1
26,532,350.58,169.28,38.27,44.21,0.4081,-1,-1,-1
26,544,625.89,62.59,45.13,50.46,0.6687,-1,-1,-1
27,532,349.90,169.94,38.68,45.05,0.3962,-1,-1,-1
27,544,625.42,62.80,45.78,51.17,0.7284,-1,-1,-1
27,546,820.41,201.79,45.70,38.61,0.4055,-1,-1,-1
27,547,821.06,398.31,33.73,40.28,0.4601,-1,-1,-1
28,532,349.77,171.77,38.75,45.50,0.3641,-1,-1,-1
28,544,623.22,62.79,46.77,52.43,0.3011,-1,-1,-1
28,547,819.18,399.43,35.09,41.82,0.3253,-1,-1,-1
29,532,348.76,174.24,39.95,47.60,0.3862,-1,-1,-1
30,546,824.70,205.52,44.52,37.49,0.4326,-1,-1,-1
30,544,623.61,64.27,48.70,54.83,0.4710,-1,-1,-1
31,544,622.02,68.11,48.66,55.24,0.7514,-1,-1,-1
32,544,621.67,74.33,44.53,50.47,0.5110,-1,-1,-1
32,550,831.91,409.04,42.14,41.48,0.3913,-1,-1,-1
32,552,682.16,702.60,27.54,41.33,0.5782,-1,-1,-1
32,546,827.52,211.59,42.85,36.20,0.4675,-1,-1,-1
33,544,621.49,77.95,41.76,47.06,0.6365,-1,-1,-1
34,544,621.14,79.94,40.18,44.75,0.6856,-1,-1,-1
34,550,832.55,417.44,40.87,40.38,0.3866,-1,-1,-1
34,552,676.49,709.66,28.08,41.77,0.4583,-1,-1,-1
34,546,834.88,217.15,38.84,32.70,0.3154,-1,-1,-1
35,544,621.67,81.77,37.49,40.79,0.3564,-1,-1,-1
35,550,830.96,420.87,41.88,41.62,0.4514,-1,-1,-1
35,552,674.33,711.13,29.12,42.87,0.3724,-1,-1,-1
35,546,839.77,219.57,42.19,35.04,0.4701,-1,-1,-1
36,546,840.39,220.04,45.04,37.08,0.6736,-1,-1,-1
36,557,791.95,258.81,44.98,36.33,0.4613,-1,-1,-1
37,546,840.91,220.22,46.01,37.64,0.8092,-1,-1,-1
37,557,789.28,259.12,43.77,35.37,0.4504,-1,-1,-1
37,535,310.63,229.48,60.05,49.00,0.3656,-1,-1,-1
37,532,345.33,178.44,39.20,46.85,0.3005,-1,-1,-1
38,546,841.14,220.29,46.15,37.60,0.7082,-1,-1,-1
38,557,787.50,260.32,41.72,33.67,0.5370,-1,-1,-1
38,564,727.34,462.21,41.33,34.26,0.5434,-1,-1,-1
38,535,312.27,230.12,56.82,49.34,0.4876,-1,-1,-1
38,532,345.51,178.47,39.78,47.45,0.3681,-1,-1,-1
38,550,840.55,427.25,45.13,45.12,0.4559,-1,-1,-1
39,546,842.24,220.81,45.14,36.48,0.6890,-1,-1,-1
39,557,783.72,261.51,36.12,28.70,0.4997,-1,-1,-1
39,564,726.59,463.62,39.53,32.56,0.3161,-1,-1,-1
39,550,843.33,430.62,44.98,45.34,0.4797,-1,-1,-1
40,546,842.07,222.34,48.10,39.21,0.5972,-1,-1,-1
40,557,780.75,262.38,35.29,27.69,0.3502,-1,-1,-1
40,564,722.29,464.21,45.23,37.25,0.4591,-1,-1,-1
40,550,844.72,433.30,45.57,46.38,0.6666,-1,-1,-1
41,546,843.30,223.62,47.94,39.45,0.3580,-1,-1,-1
41,564,722.57,464.33,42.71,35.00,0.4529,-1,-1,-1
41,550,846.34,438.17,43.07,43.97,0.7197,-1,-1,-1
42,546,844.54,224.51,47.31,39.31,0.6739,-1,-1,-1
42,564,721.48,464.68,43.80,35.83,0.3953,-1,-1,-1
42,550,846.64,441.75,41.88,42.90,0.7424,-1,-1,-1
42,557,773.83,262.86,41.01,32.22,0.6459,-1,-1,-1
43,546,849.55,226.34,45.94,38.00,0.4162,-1,-1,-1
43,564,721.88,464.75,43.16,35.18,0.2908,-1,-1,-1
43,550,842.68,444.62,45.46,47.89,0.3181,-1,-1,-1
44,564,718.76,464.81,49.30,40.48,0.4620,-1,-1,-1
44,550,847.53,447.09,46.15,48.76,0.4940,-1,-1,-1
44,557,765.43,264.90,43.29,34.13,0.3858,-1,-1,-1
45,564,717.34,464.86,52.00,43.08,0.2828,-1,-1,-1
45,550,851.20,450.69,44.37,46.68,0.3294,-1,-1,-1
45,557,764.00,266.62,40.20,31.47,0.2609,-1,-1,-1
46,564,718.50,464.85,49.23,40.83,0.5416,-1,-1,-1
46,550,854.65,453.97,42.49,44.89,0.6453,-1,-1,-1
46,557,758.56,268.41,39.69,30.69,0.3285,-1,-1,-1
47,550,855.02,455.82,44.21,47.29,0.2782,-1,-1,-1
47,571,340.48,230.52,20.93,40.12,0.4834,-1,-1,-1
48,550,855.46,459.22,42.20,45.43,0.3832,-1,-1,-1
48,571,340.89,231.09,19.93,38.13,0.4743,-1,-1,-1
48,564,714.91,468.64,42.46,34.76,0.4170,-1,-1,-1
49,550,855.45,462.37,41.99,45.35,0.3468,-1,-1,-1
49,532,346.61,182.89,34.44,39.68,0.3389,-1,-1,-1
49,546,864.56,235.75,47.22,39.16,0.6020,-1,-1,-1
49,557,747.95,272.71,47.85,37.77,0.5777,-1,-1,-1
50,550,855.60,465.74,41.93,45.88,0.3845,-1,-1,-1
50,532,341.85,183.71,35.80,39.04,0.6580,-1,-1,-1
50,557,745.93,274.07,49.60,39.98,0.3234,-1,-1,-1
50,564,701.99,471.42,39.89,31.29,0.5910,-1,-1,-1
51,532,340.07,184.88,35.92,37.37,0.7996,-1,-1,-1
51,564,696.34,472.88,40.26,30.50,0.4808,-1,-1,-1
51,571,338.10,231.62,25.08,47.61,0.7324,-1,-1,-1
52,532,336.95,185.03,36.90,36.43,0.7033,-1,-1,-1
52,564,692.47,473.37,41.72,31.22,0.2823,-1,-1,-1
52,580,459.66,84.26,48.68,43.79,0.4950,-1,-1,-1
52,571,338.55,232.04,24.04,44.99,0.7300,-1,-1,-1
52,546,865.13,238.53,50.12,41.07,0.3939,-1,-1,-1
53,532,334.81,185.66,37.46,35.34,0.7149,-1,-1,-1
53,564,686.44,473.47,41.95,30.60,0.5297,-1,-1,-1
53,580,458.86,85.26,47.15,42.31,0.5865,-1,-1,-1
53,571,339.28,231.94,24.19,44.73,0.7899,-1,-1,-1
53,581,265.16,299.87,27.05,49.53,0.6949,-1,-1,-1
53,546,863.51,237.94,51.28,41.85,0.2723,-1,-1,-1
53,557,746.94,274.77,46.17,37.75,0.4245,-1,-1,-1
54,532,334.47,185.34,38.33,34.96,0.6811,-1,-1,-1
54,580,458.97,85.20,47.89,42.89,0.6338,-1,-1,-1
54,571,339.61,231.97,24.93,45.68,0.7000,-1,-1,-1
54,581,266.21,297.41,26.27,47.89,0.6109,-1,-1,-1
54,546,860.88,235.00,54.96,45.24,0.5606,-1,-1,-1
54,557,748.37,274.77,44.34,36.63,0.3801,-1,-1,-1
55,532,334.08,184.46,40.59,36.10,0.5745,-1,-1,-1
55,580,466.06,90.35,39.04,34.82,0.4405,-1,-1,-1
55,571,340.53,232.16,23.07,41.29,0.3466,-1,-1,-1
55,557,749.65,274.77,42.07,34.89,0.3337,-1,-1,-1
55,550,861.31,477.78,45.55,50.43,0.3593,-1,-1,-1
55,564,678.26,473.30,37.82,26.45,0.3479,-1,-1,-1
56,532,332.87,184.02,43.85,38.68,0.6453,-1,-1,-1
56,580,461.28,90.71,42.98,38.28,0.3203,-1,-1,-1
56,571,339.59,232.03,25.79,45.91,0.6041,-1,-1,-1
56,550,862.10,480.74,43.57,48.68,0.4790,-1,-1,-1
56,564,670.29,473.05,44.15,30.59,0.3608,-1,-1,-1
57,532,332.35,183.73,45.23,39.43,0.4823,-1,-1,-1
57,571,339.18,231.88,26.83,47.29,0.6638,-1,-1,-1
57,550,863.28,483.56,41.45,46.68,0.5602,-1,-1,-1
57,564,667.26,473.28,44.00,30.04,0.3398,-1,-1,-1
58,532,332.61,183.08,46.21,39.98,0.4667,-1,-1,-1
58,571,339.31,232.29,27.11,47.01,0.5600,-1,-1,-1
58,550,864.06,487.74,40.61,46.68,0.3510,-1,-1,-1
58,564,665.92,474.11,41.28,27.82,0.2604,-1,-1,-1
59,532,332.80,182.06,47.20,40.76,0.4246,-1,-1,-1
59,564,659.13,475.54,45.34,30.38,0.5409,-1,-1,-1
59,557,748.45,279.38,43.05,36.86,0.4565,-1,-1,-1
59,580,458.32,95.52,51.09,46.36,0.5638,-1,-1,-1
60,532,333.10,181.07,48.04,41.60,0.5668,-1,-1,-1
60,564,656.41,477.09,44.31,29.40,0.6239,-1,-1,-1
60,586,724.59,149.23,41.73,36.93,0.6109,-1,-1,-1
60,588,857.30,232.38,31.61,55.13,0.6283,-1,-1,-1
60,557,748.07,280.35,44.10,38.82,0.5707,-1,-1,-1
60,580,459.73,97.74,48.00,44.16,0.3222,-1,-1,-1
61,532,332.52,180.39,49.11,42.55,0.2742,-1,-1,-1
61,564,651.36,477.82,43.36,27.91,0.5131,-1,-1,-1
61,557,748.19,280.89,44.17,39.85,0.3781,-1,-1,-1
61,580,459.70,99.40,47.18,44.14,0.6627,-1,-1,-1
61,591,262.03,259.26,33.72,51.56,0.6539,-1,-1,-1
61,550,870.60,495.81,40.46,46.51,0.5186,-1,-1,-1
62,557,748.56,281.26,43.55,40.04,0.4433,-1,-1,-1
62,580,460.19,100.79,46.12,43.79,0.4179,-1,-1,-1
62,591,263.35,257.28,32.42,49.65,0.5273,-1,-1,-1
62,593,335.24,247.62,42.29,48.47,0.4106,-1,-1,-1
62,550,871.65,497.28,40.55,47.10,0.2989,-1,-1,-1
63,557,748.92,281.64,43.03,40.25,0.3472,-1,-1,-1
63,580,461.19,102.54,43.77,42.16,0.4344,-1,-1,-1
63,593,332.70,248.55,44.38,51.12,0.4064,-1,-1,-1
63,550,872.06,498.47,40.32,47.48,0.4590,-1,-1,-1
63,595,735.51,159.09,45.94,40.43,0.5912,-1,-1,-1
63,532,331.14,179.00,49.75,43.14,0.3737,-1,-1,-1
63,564,638.26,480.07,45.73,29.01,0.5681,-1,-1,-1
64,557,749.00,282.41,42.60,40.56,0.4740,-1,-1,-1
64,580,460.10,104.60,45.25,44.52,0.3780,-1,-1,-1
64,593,335.26,250.87,39.76,45.99,0.3997,-1,-1,-1
64,550,871.15,499.67,41.46,49.18,0.4996,-1,-1,-1
64,595,734.81,163.25,47.41,41.85,0.4167,-1,-1,-1
64,532,331.63,178.53,47.47,40.83,0.4452,-1,-1,-1
64,564,630.85,481.90,52.80,33.89,0.4313,-1,-1,-1
64,591,258.85,248.05,34.91,53.11,0.3206,-1,-1,-1
65,557,748.98,283.36,42.42,41.16,0.3203,-1,-1,-1
65,593,337.54,254.92,38.46,44.76,0.5033,-1,-1,-1
65,550,872.08,504.18,39.64,46.93,0.5292,-1,-1,-1
65,532,329.77,177.87,51.32,44.55,0.3511,-1,-1,-1
65,564,628.11,484.16,52.52,34.09,0.4569,-1,-1,-1
66,593,338.90,259.80,36.17,42.50,0.4302,-1,-1,-1
66,532,327.13,178.07,56.24,49.88,0.4683,-1,-1,-1
66,564,624.83,486.34,52.82,34.72,0.4198,-1,-1,-1
66,591,260.75,252.70,30.65,45.76,0.2940,-1,-1,-1
67,593,341.04,261.47,36.64,43.40,0.6097,-1,-1,-1
67,532,326.65,177.89,56.62,51.11,0.5554,-1,-1,-1
67,564,624.23,488.04,47.99,31.70,0.3676,-1,-1,-1
68,593,342.09,263.97,36.74,42.97,0.3801,-1,-1,-1
68,532,327.57,178.62,55.32,50.71,0.7259,-1,-1,-1
68,564,619.44,490.82,46.89,31.10,0.3368,-1,-1,-1
68,580,466.18,112.93,50.28,50.73,0.3895,-1,-1,-1
68,591,258.92,248.97,33.07,48.65,0.6643,-1,-1,-1
69,593,342.71,266.74,36.91,43.61,0.7295,-1,-1,-1
69,532,328.08,179.09,54.64,50.99,0.6300,-1,-1,-1
69,564,611.69,492.88,49.82,33.45,0.4459,-1,-1,-1
69,580,471.93,115.28,43.15,44.12,0.5362,-1,-1,-1
69,591,257.63,249.11,32.72,47.85,0.4951,-1,-1,-1
70,593,344.19,269.22,35.70,42.94,0.4759,-1,-1,-1
70,580,476.04,118.09,39.99,40.21,0.6488,-1,-1,-1
71,593,345.48,272.27,37.04,45.89,0.4581,-1,-1,-1
71,580,478.78,121.01,41.48,40.47,0.6023,-1,-1,-1
71,557,750.30,293.24,42.40,42.82,0.4050,-1,-1,-1
71,532,330.99,180.30,52.03,49.87,0.3939,-1,-1,-1
71,564,598.66,499.87,58.60,40.87,0.4506,-1,-1,-1
72,580,479.58,123.04,41.46,39.29,0.7063,-1,-1,-1
72,557,751.23,295.50,39.88,41.55,0.7083,-1,-1,-1
72,564,597.20,502.43,55.99,40.32,0.6507,-1,-1,-1
72,550,875.08,516.55,40.85,47.57,0.3034,-1,-1,-1
73,580,480.89,124.56,39.75,37.44,0.5536,-1,-1,-1
73,557,753.34,297.39,37.92,41.17,0.4984,-1,-1,-1
73,564,595.93,505.18,51.21,37.53,0.4287,-1,-1,-1
73,550,874.98,517.67,42.06,49.21,0.3257,-1,-1,-1
73,593,350.33,280.17,35.26,45.65,0.4772,-1,-1,-1
74,580,482.46,125.33,38.56,36.19,0.3954,-1,-1,-1
74,564,591.99,508.01,48.39,35.65,0.6133,-1,-1,-1
74,550,874.62,518.25,42.66,50.11,0.3023,-1,-1,-1
74,532,340.47,183.42,44.62,45.43,0.5179,-1,-1,-1
75,580,483.48,125.42,38.91,36.51,0.6530,-1,-1,-1
75,564,588.48,510.46,47.35,35.30,0.5503,-1,-1,-1
75,593,343.62,285.13,36.42,47.35,0.4198,-1,-1,-1
76,564,586.62,512.80,46.93,35.76,0.6479,-1,-1,-1
76,612,855.54,288.16,27.29,52.21,0.6334,-1,-1,-1
77,564,582.03,516.83,50.32,39.52,0.4920,-1,-1,-1
77,612,857.08,292.86,26.19,49.82,0.6535,-1,-1,-1
77,557,750.62,303.00,38.70,42.83,0.3605,-1,-1,-1
77,550,873.98,519.84,42.61,50.25,0.3671,-1,-1,-1
77,593,341.50,295.53,31.55,39.25,0.3481,-1,-1,-1
78,564,579.57,519.73,50.16,40.45,0.3930,-1,-1,-1
78,612,855.81,298.70,26.99,51.33,0.6565,-1,-1,-1
78,557,750.67,304.64,39.65,44.74,0.4241,-1,-1,-1
78,593,338.99,301.34,31.26,37.48,0.3779,-1,-1,-1
79,564,579.80,521.42,46.47,38.05,0.4514,-1,-1,-1
79,612,856.84,304.41,26.56,50.32,0.4636,-1,-1,-1
79,557,751.79,306.37,37.41,43.63,0.3251,-1,-1,-1
79,593,334.54,305.17,33.41,39.05,0.3255,-1,-1,-1
80,612,859.23,309.64,24.16,45.20,0.2924,-1,-1,-1
80,557,749.98,307.56,36.31,42.78,0.2574,-1,-1,-1
81,532,341.65,191.26,42.85,46.71,0.5345,-1,-1,-1
81,564,577.55,523.78,44.68,37.12,0.6037,-1,-1,-1
81,593,324.21,310.78,32.83,35.46,0.4148,-1,-1,-1
82,615,289.57,203.26,34.83,46.50,0.6045,-1,-1,-1
82,532,343.08,193.19,40.28,46.60,0.3565,-1,-1,-1
82,564,574.68,525.54,43.09,35.53,0.5808,-1,-1,-1
82,580,501.33,135.57,36.17,32.26,0.4672,-1,-1,-1
82,612,865.47,314.04,25.22,46.11,0.3836,-1,-1,-1
83,615,289.15,201.38,35.25,47.02,0.4862,-1,-1,-1
83,532,342.89,194.28,38.92,47.23,0.3350,-1,-1,-1
83,612,866.40,313.88,26.04,46.62,0.4056,-1,-1,-1
84,615,290.36,200.19,34.37,45.69,0.6680,-1,-1,-1
84,532,344.15,195.27,36.15,45.87,0.4666,-1,-1,-1
84,612,866.48,314.41,25.20,43.96,0.3430,-1,-1,-1
84,619,615.96,725.98,32.17,42.52,0.3852,-1,-1,-1
84,564,574.88,527.01,42.00,34.95,0.4079,-1,-1,-1
85,615,290.70,194.14,36.96,49.13,0.3256,-1,-1,-1
85,532,343.34,194.45,36.57,47.19,0.5064,-1,-1,-1
85,612,866.45,315.12,25.96,44.20,0.4948,-1,-1,-1
85,564,575.07,527.27,41.72,35.07,0.5698,-1,-1,-1
85,550,875.50,530.90,43.96,52.08,0.3049,-1,-1,-1
85,557,751.52,309.22,34.00,41.30,0.4301,-1,-1,-1
86,615,294.80,196.15,32.90,43.41,0.3650,-1,-1,-1
86,532,345.04,195.31,34.53,45.96,0.5699,-1,-1,-1
86,612,872.18,318.74,26.01,41.05,0.5679,-1,-1,-1
86,564,575.02,527.32,41.64,35.30,0.5855,-1,-1,-1
86,550,875.45,531.34,43.86,52.04,0.4540,-1,-1,-1
86,557,751.92,308.86,33.23,41.37,0.3988,-1,-1,-1
87,615,294.16,188.29,36.84,48.95,0.4505,-1,-1,-1
87,532,345.82,196.17,32.86,45.12,0.4950,-1,-1,-1
87,564,575.35,527.45,41.12,35.10,0.4495,-1,-1,-1
87,619,618.23,726.63,32.96,43.85,0.2616,-1,-1,-1
88,615,297.30,189.08,33.22,44.13,0.4674,-1,-1,-1
88,532,346.78,196.80,31.82,44.82,0.4528,-1,-1,-1
88,564,575.61,527.41,40.82,35.08,0.5600,-1,-1,-1
88,623,525.14,149.08,46.26,28.28,0.3855,-1,-1,-1
88,619,617.33,725.90,33.98,45.48,0.2770,-1,-1,-1
88,612,877.03,324.61,26.87,40.20,0.4418,-1,-1,-1
89,615,300.32,184.46,32.72,43.19,0.4393,-1,-1,-1
89,564,575.89,527.20,40.56,35.08,0.5264,-1,-1,-1
90,615,303.24,181.39,32.28,42.46,0.2520,-1,-1,-1
90,564,576.13,527.06,40.36,35.11,0.5243,-1,-1,-1
90,557,752.10,309.64,32.41,41.28,0.3122,-1,-1,-1
90,612,884.56,329.34,26.52,36.64,0.4461,-1,-1,-1
91,564,576.30,526.99,40.20,35.14,0.3855,-1,-1,-1
91,550,870.42,528.30,41.58,49.35,0.5225,-1,-1,-1
92,550,868.69,528.66,38.65,45.96,0.5792,-1,-1,-1
92,532,345.92,204.21,31.66,44.99,0.4553,-1,-1,-1
93,550,870.49,530.33,37.44,43.81,0.6899,-1,-1,-1
93,627,551.39,162.17,39.45,37.70,0.5128,-1,-1,-1
93,532,345.91,206.08,31.84,45.01,0.4442,-1,-1,-1
93,615,311.40,173.72,29.61,38.70,0.3827,-1,-1,-1
93,612,888.13,333.27,32.11,41.70,0.5170,-1,-1,-1
93,564,576.55,527.09,39.75,34.88,0.4270,-1,-1,-1
94,550,872.01,532.66,36.34,41.95,0.7231,-1,-1,-1
94,627,551.27,164.13,43.59,41.73,0.6291,-1,-1,-1
94,532,345.34,207.69,30.91,44.52,0.4269,-1,-1,-1
94,628,762.63,144.82,42.47,45.26,0.3752,-1,-1,-1
94,615,313.37,171.78,29.48,38.34,0.2838,-1,-1,-1
94,612,886.40,335.21,33.03,41.77,0.5568,-1,-1,-1
94,564,576.81,526.99,39.52,34.76,0.4088,-1,-1,-1
95,550,869.86,534.17,39.62,46.34,0.6831,-1,-1,-1
95,627,554.28,165.41,38.98,37.25,0.4872,-1,-1,-1
95,532,344.33,209.12,30.49,44.80,0.3586,-1,-1,-1
95,612,888.00,338.10,35.21,43.59,0.3863,-1,-1,-1
95,564,576.93,527.00,39.31,34.65,0.3661,-1,-1,-1
95,557,744.59,313.63,35.61,45.38,0.5457,-1,-1,-1
96,627,558.66,169.61,37.95,36.31,0.3681,-1,-1,-1
96,612,889.36,340.15,35.89,43.77,0.2805,-1,-1,-1
96,564,576.98,526.98,39.26,34.68,0.3363,-1,-1,-1
96,619,621.31,722.88,38.97,50.92,0.5246,-1,-1,-1
96,615,316.59,163.65,32.59,41.56,0.3801,-1,-1,-1
97,627,562.37,170.39,42.78,41.04,0.6163,-1,-1,-1
97,564,576.93,526.83,39.30,34.78,0.5746,-1,-1,-1
97,615,320.41,161.10,31.77,40.10,0.6793,-1,-1,-1
97,628,759.15,133.93,49.46,52.94,0.4808,-1,-1,-1
97,532,345.38,211.89,28.95,44.08,0.6032,-1,-1,-1
97,557,743.39,316.12,33.76,42.79,0.4891,-1,-1,-1
98,627,563.74,171.14,47.48,46.13,0.5071,-1,-1,-1
98,564,577.11,526.79,39.11,34.64,0.3006,-1,-1,-1
98,615,323.09,157.89,33.25,41.67,0.4831,-1,-1,-1
98,612,891.57,342.26,35.96,43.02,0.5095,-1,-1,-1
99,615,326.34,152.83,33.67,42.26,0.5883,-1,-1,-1
99,612,892.48,342.37,36.71,42.78,0.5667,-1,-1,-1
99,619,623.87,725.84,38.45,50.21,0.3423,-1,-1,-1
100,615,329.43,149.44,33.07,40.66,0.4932,-1,-1,-1
100,612,891.27,341.93,38.59,44.66,0.3993,-1,-1,-1
100,635,853.85,540.05,47.00,39.13,0.3381,-1,-1,-1
100,619,625.00,727.45,37.72,49.22,0.5359,-1,-1,-1
100,557,746.31,316.56,31.72,41.17,0.3726,-1,-1,-1
100,627,566.72,178.27,48.44,48.19,0.4427,-1,-1,-1
100,564,577.04,526.58,39.28,34.88,0.3205,-1,-1,-1
101,615,329.85,144.73,35.78,43.58,0.3988,-1,-1,-1
101,612,889.83,343.32,42.53,49.68,0.2623,-1,-1,-1
101,619,625.57,728.23,36.96,48.17,0.3072,-1,-1,-1
101,557,746.72,315.40,31.51,41.76,0.2769,-1,-1,-1
101,627,565.62,181.40,46.06,46.31,0.5571,-1,-1,-1
101,628,754.69,135.07,47.25,50.95,0.4540,-1,-1,-1
102,557,744.67,314.97,32.33,42.81,0.3340,-1,-1,-1
102,635,854.96,545.80,43.86,36.59,0.3611,-1,-1,-1
102,564,577.15,526.37,39.07,34.75,0.2762,-1,-1,-1
103,557,742.26,314.65,36.38,49.00,0.2969,-1,-1,-1
104,638,741.70,150.30,54.40,37.49,0.4558,-1,-1,-1
104,635,844.29,547.51,52.90,44.55,0.6447,-1,-1,-1
105,640,575.60,197.60,18.69,45.07,0.4680,-1,-1,-1
105,635,842.45,548.58,52.90,45.08,0.4751,-1,-1,-1
105,615,344.39,135.08,32.40,38.92,0.3871,-1,-1,-1
106,643,319.94,224.80,41.67,39.78,0.4680,-1,-1,-1
107,643,322.88,224.91,40.13,38.38,0.2723,-1,-1,-1
107,615,348.64,133.12,32.20,37.50,0.3911,-1,-1,-1
108,564,573.39,528.09,40.20,35.87,0.5010,-1,-1,-1
109,564,571.26,528.34,43.43,39.54,0.4521,-1,-1,-1
109,557,746.47,318.10,30.83,41.46,0.5778,-1,-1,-1
109,615,353.50,121.87,38.00,44.12,0.5206,-1,-1,-1
110,564,571.28,528.54,42.99,39.57,0.4539,-1,-1,-1
110,646,563.38,212.86,34.63,47.35,0.4774,-1,-1,-1
110,615,358.75,120.75,36.82,41.93,0.3095,-1,-1,-1
110,638,736.59,156.09,61.30,43.07,0.3772,-1,-1,-1
111,564,571.78,528.78,41.73,38.61,0.4497,-1,-1,-1
112,564,572.41,528.86,40.68,37.79,0.3091,-1,-1,-1
112,648,760.34,767.75,8.48,7.13,0.3134,-1,-1,-1
113,648,760.38,767.74,8.31,6.98,0.2929,-1,-1,-1
113,646,561.20,222.46,34.98,48.51,0.5063,-1,-1,-1
114,648,760.41,767.74,8.17,6.86,0.2536,-1,-1,-1
114,646,563.48,227.55,32.52,44.88,0.7801,-1,-1,-1
114,557,745.56,317.87,31.21,42.00,0.2571,-1,-1,-1
114,615,377.57,119.11,32.75,35.19,0.6397,-1,-1,-1
114,638,735.31,159.36,65.93,48.04,0.6187,-1,-1,-1
115,648,760.11,767.75,8.75,7.37,0.3900,-1,-1,-1
115,646,560.81,231.93,32.45,45.73,0.7484,-1,-1,-1
115,615,383.14,120.78,30.96,31.03,0.5109,-1,-1,-1
115,619,633.26,721.01,30.77,40.74,0.6239,-1,-1,-1
115,564,572.31,529.08,41.10,38.42,0.4602,-1,-1,-1
116,648,760.38,767.77,8.11,6.81,0.3011,-1,-1,-1
